event_id,player_id,player_name,competition,match_id,match_date_utc,match_label,team_id,team_name,opponent_name,match_period,event_sec,event_name,sub_event_name,start_x,start_y,end_x,end_y,tag_ids,tag_labels
238854397,346101,Trent Alexander-Arnold,England,2500032,2018-03-31 11:30:00,"Crystal Palace - Liverpool, 1 - 2",1612,Liverpool,Crystal Palace,2H,536.9230739999998,Pass,Cross,95,69,96,53,402|1801,Right|accurate
238854567,346101,Trent Alexander-Arnold,England,2500032,2018-03-31 11:30:00,"Crystal Palace - Liverpool, 1 - 2",1612,Liverpool,Crystal Palace,2H,1623.416499,Pass,Cross,86,92,100,35,402|801|1802,Right|high|not accurate
238854652,346101,Trent Alexander-Arnold,England,2500032,2018-03-31 11:30:00,"Crystal Palace - Liverpool, 1 - 2",1612,Liverpool,Crystal Palace,2H,1998.858706,Pass,Cross,74,88,89,61,402|801|1801,Right|high|accurate
238854655,346101,Trent Alexander-Arnold,England,2500032,2018-03-31 11:30:00,"Crystal Palace - Liverpool, 1 - 2",1612,Liverpool,Crystal Palace,2H,2005.5927510000001,Pass,Cross,89,83,95,57,402|801|1801,Right|high|accurate
242903836,346101,Trent Alexander-Arnold,England,2500052,2018-04-14 16:30:00,"Liverpool - AFC Bournemouth, 3 - 0",1612,Liverpool,AFC Bournemouth,1H,56.27189499999997,Pass,Cross,85,95,91,66,402|801|1802,Right|high|not accurate
242903895,346101,Trent Alexander-Arnold,England,2500052,2018-04-14 16:30:00,"Liverpool - AFC Bournemouth, 3 - 0",1612,Liverpool,AFC Bournemouth,1H,171.794396,Pass,Cross,67,90,94,61,302|402|801|1801,keyPass|Right|high|accurate
242904052,346101,Trent Alexander-Arnold,England,2500052,2018-04-14 16:30:00,"Liverpool - AFC Bournemouth, 3 - 0",1612,Liverpool,AFC Bournemouth,1H,581.843227,Free Kick,Free kick cross,74,90,88,56,801|1802,high|not accurate
242904299,346101,Trent Alexander-Arnold,England,2500052,2018-04-14 16:30:00,"Liverpool - AFC Bournemouth, 3 - 0",1612,Liverpool,AFC Bournemouth,1H,1259.377289,Pass,Cross,71,77,98,34,402|801|1801,Right|high|accurate
242904438,346101,Trent Alexander-Arnold,England,2500052,2018-04-14 16:30:00,"Liverpool - AFC Bournemouth, 3 - 0",1612,Liverpool,AFC Bournemouth,1H,1658.124667,Pass,Cross,90,95,0,0,402|2101|1802,Right|blocked|not accurate
242904446,346101,Trent Alexander-Arnold,England,2500052,2018-04-14 16:30:00,"Liverpool - AFC Bournemouth, 3 - 0",1612,Liverpool,AFC Bournemouth,1H,1669.945535,Pass,Cross,94,93,91,58,402|1802,Right|not accurate
242904727,346101,Trent Alexander-Arnold,England,2500052,2018-04-14 16:30:00,"Liverpool - AFC Bournemouth, 3 - 0",1612,Liverpool,AFC Bournemouth,1H,2413.459983,Pass,Cross,91,97,93,64,402|1802,Right|not accurate
242904797,346101,Trent Alexander-Arnold,England,2500052,2018-04-14 16:30:00,"Liverpool - AFC Bournemouth, 3 - 0",1612,Liverpool,AFC Bournemouth,1H,2614.452492,Pass,Cross,76,96,92,59,402|801|1801,Right|high|accurate
242905113,346101,Trent Alexander-Arnold,England,2500052,2018-04-14 16:30:00,"Liverpool - AFC Bournemouth, 3 - 0",1612,Liverpool,AFC Bournemouth,2H,323.716445,Pass,Cross,95,81,91,58,402|801|1802,Right|high|not accurate
