event_id,player_id,player_name,competition,match_id,match_date_utc,match_label,team_id,team_name,opponent_name,match_period,event_sec,event_name,sub_event_name,start_x,start_y,end_x,end_y,tag_ids,tag_labels
220609482,3310,Marcelo Vieira da Silva Júnior,Spain,2565733,2018-01-13 15:15:00,"Real Madrid - Villarreal, 0 - 1",675,Real Madrid,Villarreal,2H,506.7029699999998,Pass,Cross,92,16,89,52,401|801|1801,Left|high|accurate
220609562,3310,Marcelo Vieira da Silva Júnior,Spain,2565733,2018-01-13 15:15:00,"Real Madrid - Villarreal, 0 - 1",675,Real Madrid,Villarreal,2H,701.7505890000002,Pass,Cross,98,26,0,0,401|2101|1802,Left|blocked|not accurate
220609646,3310,Marcelo Vieira da Silva Júnior,Spain,2565733,2018-01-13 15:15:00,"Real Madrid - Villarreal, 0 - 1",675,Real Madrid,Villarreal,2H,990.4751379999998,Pass,Cross,99,22,86,41,401|1802,Left|not accurate
220609702,3310,Marcelo Vieira da Silva Júnior,Spain,2565733,2018-01-13 15:15:00,"Real Madrid - Villarreal, 0 - 1",675,Real Madrid,Villarreal,2H,1124.462372,Pass,Cross,79,9,92,46,401|801|1802,Left|high|not accurate
220609721,3310,Marcelo Vieira da Silva Júnior,Spain,2565733,2018-01-13 15:15:00,"Real Madrid - Villarreal, 0 - 1",675,Real Madrid,Villarreal,2H,1158.905589,Pass,Cross,93,12,0,0,401|2101|1802,Left|blocked|not accurate
220609892,3310,Marcelo Vieira da Silva Júnior,Spain,2565733,2018-01-13 15:15:00,"Real Madrid - Villarreal, 0 - 1",675,Real Madrid,Villarreal,2H,1573.1470419999996,Pass,Cross,88,7,0,0,401|2101|1802,Left|blocked|not accurate
220609964,3310,Marcelo Vieira da Silva Júnior,Spain,2565733,2018-01-13 15:15:00,"Real Madrid - Villarreal, 0 - 1",675,Real Madrid,Villarreal,2H,1914.6650410000002,Pass,Cross,89,13,92,63,402|801|1802,Right|high|not accurate
220610013,3310,Marcelo Vieira da Silva Júnior,Spain,2565733,2018-01-13 15:15:00,"Real Madrid - Villarreal, 0 - 1",675,Real Madrid,Villarreal,2H,2034.6962119999998,Pass,Cross,96,23,93,58,401|801|1802,Left|high|not accurate
220610129,3310,Marcelo Vieira da Silva Júnior,Spain,2565733,2018-01-13 15:15:00,"Real Madrid - Villarreal, 0 - 1",675,Real Madrid,Villarreal,2H,2343.225773,Pass,Cross,95,16,0,0,401|2101|1802,Left|blocked|not accurate
220610135,3310,Marcelo Vieira da Silva Júnior,Spain,2565733,2018-01-13 15:15:00,"Real Madrid - Villarreal, 0 - 1",675,Real Madrid,Villarreal,2H,2353.2130719999996,Pass,Cross,98,25,95,43,302|401|1801,keyPass|Left|accurate
220610222,3310,Marcelo Vieira da Silva Júnior,Spain,2565733,2018-01-13 15:15:00,"Real Madrid - Villarreal, 0 - 1",675,Real Madrid,Villarreal,2H,2723.613273,Pass,Cross,87,10,90,62,402|801|1801,Right|high|accurate
220610257,3310,Marcelo Vieira da Silva Júnior,Spain,2565733,2018-01-13 15:15:00,"Real Madrid - Villarreal, 0 - 1",675,Real Madrid,Villarreal,2H,2787.1975679999996,Pass,Cross,81,25,91,64,401|801|1801,Left|high|accurate
